,360X23,360X45,360X46,360X57,360X103,360X109,360X115,360X116,360X118,360X131,360X132,360X155,360X156,360X164,360X185,360X197,360X228,360X229,360X251,360X261,360X262,360X284,360X294,360X306,360X335,360X358,360X369,360X391,360X401,360X413,360X454,360X476,360X487,360X509,360X582,360X583,360X594,360X604,360X635,360X659,360X660,360X668,360X676,360X702,360X745,360X778,360X789,360X1005,360X1019,360X1030,360X1203,360X1247,360X1296,TOOL
169,4.67,38.2,0.1,0.21,139.6,4.01,82.48,21.867,21.877,4.1,21.133,88.11,20.712,20.589,4.1,20.697,86.84,20.583,21.11,4.49,21.313,21.025,88.72,20.797,4.34,21.354,21.363,21.707,8.05,21.963,21.395,20.995,20.854,20.834,1.21,21.93,22.008,22.026,87.47,4.01,21.514,22.109,22.315,88.03,4.36,4.31,4.03,162.8,172.5,19.95,130,4.53,144.4,D
170,3.94,32.7,0.03,0.17,163.9,3.8,85.7,22.46,22.622,3.79,21.984,88.0,21.519,21.394,3.81,21.449,87.34,21.651,22.189,4.03,22.161,22.299,89.64,21.768,4.03,22.37,22.172,22.444,8.2,22.323,22.19,22.214,22.094,22.075,0.966,22.633,22.22,22.969,86.65,3.66,23.309,23.591,23.518,87.68,4.06,3.79,3.84,163.9,172.2,20.1,127,5.2,180.9,C
171,4.67,38.5,0.1,0.21,138.6,4.01,82.47,21.865,21.878,4.1,21.136,88.1,20.716,20.591,4.1,20.706,86.85,20.574,21.098,4.48,21.301,21.019,88.72,20.81,4.34,21.358,21.375,21.712,8.05,21.967,21.4,21.002,20.857,20.83,1.21,21.909,21.99,22.018,87.47,4.0,21.509,22.103,22.31,88.03,4.36,4.31,4.03,162.8,172.5,19.96,130,4.53,144.4,D
172,3.94,32.8,0.03,0.17,163.4,3.79,85.69,22.473,22.639,3.79,21.997,88.0,21.53,21.412,3.8,21.451,87.34,21.68,22.211,4.03,22.174,22.325,89.64,21.784,4.03,22.398,22.204,22.496,8.2,22.36,22.21,22.23,22.143,22.115,0.96,22.647,22.23,22.983,86.65,3.66,23.302,23.58,23.519,87.67,4.06,3.79,3.84,163.9,172.2,20.1,127,5.2,180.9,C
173,3.92,33.6,0.03,0.16,159.1,3.78,85.48,21.871,21.997,3.77,21.359,87.81,20.832,20.707,3.79,20.748,87.12,20.974,21.499,4.01,21.434,21.611,89.44,21.057,4.02,21.622,21.465,21.727,8.2,21.571,21.43,21.433,21.354,21.312,0.973,21.984,21.578,22.247,86.74,3.65,22.464,22.792,22.767,87.46,4.04,3.77,3.82,163.9,172.2,20.1,129,5.21,180.9,C
174,3.91,33.7,0.03,0.16,158.9,3.77,85.45,21.809,21.927,3.77,21.296,87.77,20.786,20.663,3.78,20.69,87.09,20.935,21.466,4.01,21.403,21.579,89.41,21.064,4.01,21.621,21.454,21.73,8.2,21.553,21.434,21.448,21.365,21.345,0.971,22.012,21.612,22.267,86.75,3.64,22.411,22.732,22.713,87.42,4.04,3.76,3.82,163.9,172.2,20.1,129,5.2,180.9,C
175,3.91,33.9,0.02,0.16,157.9,3.77,85.45,21.833,21.949,3.77,21.33,87.77,20.804,20.682,3.78,20.713,87.09,20.971,21.494,4.01,21.431,21.61,89.41,21.086,4.01,21.66,21.492,21.758,8.2,21.601,21.479,21.5,21.444,21.385,0.971,22.019,21.625,22.273,86.74,3.64,22.428,22.756,22.739,87.44,4.04,3.76,3.82,163.9,172.2,20.1,130,5.2,180.9,C
176,3.91,33.7,0.03,0.16,159.0,3.77,85.45,21.822,21.939,3.76,21.322,87.77,20.807,20.689,3.78,20.713,87.09,20.955,21.489,4.01,21.424,21.603,89.41,21.095,4.01,21.66,21.483,21.77,8.2,21.585,21.482,21.501,21.425,21.357,0.968,22.016,21.628,22.289,86.72,3.64,22.405,22.738,22.733,87.42,4.04,3.76,3.82,163.9,172.2,20.1,129,5.19,180.9,C
177,3.91,33.9,0.03,0.16,158.0,3.77,85.43,21.813,21.936,3.77,21.311,87.76,20.795,20.673,3.78,20.702,87.08,20.952,21.478,4.01,21.429,21.608,89.39,21.087,4.01,21.656,21.482,21.758,8.2,21.587,21.467,21.512,21.4,21.345,0.971,22.017,21.632,22.3,86.76,3.64,22.406,22.734,22.72,87.4,4.03,3.76,3.82,163.9,172.2,20.1,130,5.22,180.9,C
178,3.91,33.7,0.03,0.16,159.0,3.77,85.43,21.822,21.935,3.76,21.323,87.76,20.829,20.711,3.78,20.726,87.08,20.977,21.496,4.01,21.446,21.621,89.39,21.103,4.01,21.653,21.476,21.745,8.2,21.573,21.453,21.483,21.388,21.351,0.97,22.017,21.635,22.302,86.75,3.64,22.396,22.741,22.737,87.41,4.03,3.76,3.82,163.9,172.2,20.1,129,5.22,180.9,C
179,3.91,33.9,0.03,0.16,158.1,3.77,85.43,21.836,21.955,3.77,21.341,87.76,20.822,20.702,3.78,20.727,87.08,20.978,21.494,4.0,21.444,21.625,89.39,21.111,4.01,21.663,21.494,21.761,8.2,21.59,21.464,21.505,21.398,21.363,0.969,22.031,21.642,22.313,86.74,3.64,22.415,22.747,22.739,87.41,4.03,3.76,3.81,163.9,172.2,20.1,129,5.22,180.9,C
180,4.67,38.3,0.1,0.21,139.0,4.01,82.47,21.982,22.002,4.1,21.225,88.11,20.776,20.662,4.1,20.812,86.85,20.654,21.07,4.49,21.292,21.048,88.72,20.856,4.34,21.403,21.417,21.75,8.05,22.015,21.45,21.05,20.917,20.884,1.213,21.964,22.038,22.072,87.5,4.0,21.626,22.237,22.44,88.03,4.36,4.31,4.03,162.8,172.5,19.96,130,4.53,144.4,D
181,4.67,38.1,0.1,0.21,140.1,4.01,82.47,21.991,22.008,4.1,21.241,88.11,20.782,20.669,4.1,20.835,86.85,20.683,21.102,4.49,21.315,21.073,88.72,20.884,4.34,21.434,21.442,21.781,8.05,22.044,21.475,21.077,20.949,20.92,1.205,21.976,22.053,22.097,87.45,4.0,21.634,22.238,22.447,88.03,4.36,4.31,4.03,162.8,172.5,19.96,129,4.52,144.4,D
182,4.67,38.3,0.1,0.21,139.1,4.01,82.47,21.974,21.994,4.1,21.215,88.1,20.767,20.651,4.1,20.802,86.85,20.647,21.058,4.49,21.28,21.036,88.72,20.848,4.34,21.397,21.411,21.749,8.05,22.008,21.45,21.067,20.941,20.904,1.202,21.981,22.059,22.092,87.45,4.01,21.629,22.229,22.436,88.03,4.36,4.31,4.03,162.8,172.5,19.97,129,4.52,144.4,D
183,4.01,38.4,0.07,0.22,138.9,3.9,87.11,20.7,21.013,3.86,20.498,88.68,20.28,20.287,3.91,20.223,88.45,20.456,20.974,4.12,21.094,21.26,90.47,21.103,4.1,21.573,21.374,21.475,8.2,21.208,20.962,21.062,20.879,20.931,1.015,20.844,20.58,21.522,86.83,3.77,22.558,22.543,22.098,88.59,4.12,3.89,3.93,165.8,174.3,20.22,129,5.22,183.0,C
184,4.01,39.0,0.07,0.22,136.7,3.9,87.13,20.534,20.856,3.86,20.27,88.68,20.062,20.058,3.91,19.993,88.45,20.217,20.726,4.11,20.818,20.985,90.47,20.791,4.11,21.3,21.086,21.171,8.2,20.959,20.712,20.884,20.704,20.731,1.011,20.665,20.46,21.371,86.84,3.78,22.329,22.31,21.907,88.59,4.13,3.89,3.93,165.8,174.3,20.3,129,5.22,183.0,C
185,4.03,37.8,0.07,0.23,140.7,3.91,87.31,21.063,21.422,3.87,20.821,88.86,20.61,20.61,3.92,20.589,88.65,20.8,21.352,4.13,21.474,21.646,90.65,21.486,4.12,22.019,21.801,21.879,8.2,21.645,21.375,21.541,21.354,21.371,1.013,21.198,21.004,21.964,86.83,3.79,23.07,23.035,22.539,88.78,4.14,3.9,3.94,165.8,174.3,20.34,129,5.22,183.0,C
186,4.49,33.7,0.11,0.21,159.1,3.62,71.18,21.62,21.584,4.13,21.406,79.31,21.181,20.863,4.02,20.915,72.39,20.572,21.026,4.25,21.09,21.039,73.32,21.13,4.02,21.656,21.748,22.158,8.05,22.469,21.982,21.757,21.769,21.614,1.232,21.29,21.63,22.218,80.41,3.65,22.641,22.666,22.164,76.72,4.12,4.02,3.86,164.6,174.5,20.02,129,4.71,146.0,D
187,4.49,34.1,0.11,0.21,157.0,3.62,71.14,21.328,21.221,4.13,21.178,79.27,20.914,20.535,4.01,20.779,72.34,20.401,20.593,4.25,20.896,20.895,73.28,20.87,4.01,21.318,21.417,21.879,8.05,22.228,21.764,21.52,21.547,21.415,1.239,20.985,21.435,21.938,80.44,3.65,22.282,22.31,21.856,76.7,4.12,4.01,3.86,164.6,174.5,20.19,131,4.72,146.0,D
188,4.48,32.9,0.1,0.2,163.0,3.62,71.13,21.922,21.992,4.08,21.597,78.8,21.303,21.063,4.0,21.11,72.04,20.893,21.433,4.23,21.556,21.698,73.19,21.911,4.0,22.268,22.306,22.568,8.05,22.696,22.01,21.691,21.729,21.529,1.275,21.446,21.851,22.403,80.66,3.64,23.13,23.228,22.693,76.18,4.1,3.98,3.82,164.2,174.1,19.82,130,4.74,145.7,D
189,4.48,33.3,0.1,0.21,160.9,3.62,71.13,21.832,21.914,4.08,21.526,78.79,21.248,21.003,4.0,21.099,72.05,20.802,21.399,4.23,21.479,21.532,73.17,21.713,4.0,22.218,22.194,22.472,8.05,22.61,21.99,21.677,21.594,21.38,1.276,21.354,21.78,22.341,80.66,3.65,23.056,23.158,22.625,76.18,4.1,3.98,3.82,164.2,174.1,19.83,130,4.74,145.7,D
190,4.48,34.5,0.1,0.21,155.4,3.61,71.11,21.088,21.054,4.08,20.808,78.76,20.586,20.237,3.99,20.375,72.02,20.025,20.491,4.23,20.595,20.519,73.15,20.664,4.0,21.179,21.196,21.516,8.05,21.776,21.281,20.997,21.0,20.866,1.262,20.68,21.036,21.556,80.52,3.64,22.136,22.172,21.711,76.15,4.09,3.98,3.81,164.3,174.1,20.12,130,4.73,145.7,D
191,4.48,34.7,0.1,0.21,154.4,3.62,71.11,21.082,21.045,4.08,20.815,78.76,20.571,20.201,3.99,20.307,72.0,19.979,20.451,4.23,20.556,20.514,73.15,20.638,4.0,21.157,21.165,21.503,8.05,21.761,21.267,20.966,20.967,20.839,1.26,20.65,21.014,21.532,80.52,3.64,22.134,22.199,21.733,76.15,4.09,3.98,3.81,164.2,174.1,20.12,130,4.73,145.7,D
192,4.73,37.3,0.12,0.25,143.3,4.09,82.74,23.083,23.055,4.13,22.376,88.45,22.176,21.923,4.13,22.193,87.19,21.966,22.546,4.58,22.691,22.561,89.75,22.351,4.46,23.084,23.186,23.619,8.05,23.956,23.279,22.821,22.687,22.349,1.226,22.419,22.828,23.454,87.5,4.03,23.63,23.979,23.744,88.81,4.43,4.34,4.1,163.8,173.7,20.1,129,4.53,145.3,D
193,4.73,35.9,0.12,0.25,148.8,4.09,82.74,23.162,23.133,4.13,22.507,88.45,22.165,21.941,4.13,22.225,87.2,21.959,22.526,4.58,22.67,22.561,89.75,22.404,4.46,23.108,23.163,23.529,8.05,23.857,23.224,22.852,22.704,22.505,1.22,22.505,22.903,23.487,87.5,4.03,23.644,24.003,23.759,88.82,4.43,4.34,4.09,163.8,173.7,20.11,129,4.53,145.3,D
194,4.69,38.1,0.11,0.23,140.0,4.05,82.29,21.525,21.62,4.1,20.769,87.99,20.505,20.362,4.1,20.56,86.74,20.289,20.693,4.54,20.859,20.902,89.28,21.004,4.42,21.429,21.457,21.88,8.05,22.205,21.634,21.24,21.166,20.867,1.235,21.236,21.608,21.874,87.59,4.0,21.823,22.264,22.253,88.37,4.39,4.3,4.06,163.8,173.7,20.1,130,4.53,145.3,D
195,4.73,36.9,0.11,0.24,144.7,4.13,83.62,23.103,23.027,4.13,22.488,88.41,22.245,22.091,4.13,22.257,87.23,22.006,22.424,4.56,22.576,22.499,89.59,22.38,4.42,22.896,22.947,23.21,8.05,23.512,22.782,22.406,22.167,21.809,1.228,21.949,22.239,22.752,87.52,4.1,23.564,23.956,23.817,88.54,4.41,4.33,4.07,163.8,173.6,20.1,129,4.53,145.3,D
196,4.73,36.3,0.11,0.24,147.2,4.13,83.62,23.165,23.055,4.13,22.565,88.41,22.268,22.063,4.13,22.338,87.23,22.088,22.574,4.56,22.719,22.539,89.58,22.372,4.42,22.963,23.006,23.251,8.05,23.533,22.884,22.433,22.221,21.825,1.224,21.971,22.276,22.637,87.51,4.1,23.536,23.948,23.81,88.54,4.41,4.33,4.07,163.8,173.6,20.1,128,4.53,145.3,D
197,4.47,32.3,0.1,0.19,165.9,3.62,69.95,22.813,22.724,4.12,22.546,79.79,22.57,22.278,3.99,22.438,73.13,21.95,22.451,4.27,22.621,22.49,74.59,22.549,4.1,23.244,23.291,23.774,8.05,23.96,23.195,22.761,22.655,22.359,1.234,21.871,22.216,22.75,80.67,3.53,22.982,23.368,23.198,78.0,4.14,4.02,3.88,163.8,173.6,20.08,128,4.77,145.2,D
198,4.7,37.9,0.11,0.23,140.6,4.1,83.26,21.984,21.967,4.1,21.361,88.06,20.891,20.737,4.11,20.879,86.86,20.736,21.219,4.53,21.307,21.218,89.23,21.069,4.39,21.536,21.581,22.009,8.05,22.2,21.566,20.997,20.84,20.745,1.236,20.941,21.191,21.455,87.59,4.07,22.057,22.54,22.562,88.17,4.38,4.3,4.04,163.8,173.6,20.1,130,4.53,145.3,D
199,4.7,38.3,0.11,0.23,139.3,4.09,83.26,22.005,22.033,4.1,21.283,88.06,20.929,20.796,4.1,21.027,86.86,20.865,21.101,4.53,21.313,21.389,89.23,21.228,4.39,21.622,21.669,22.012,8.05,22.193,21.608,21.1,20.864,20.563,1.235,21.089,21.363,21.616,87.58,4.07,22.177,22.699,22.736,88.19,4.38,4.3,4.04,163.8,173.5,20.09,130,4.53,145.3,D
200,4.43,34.4,0.09,0.18,155.5,3.58,69.51,21.45,21.371,4.08,20.933,79.35,21.016,20.862,3.95,20.894,72.69,20.471,20.846,4.22,20.975,20.959,74.15,21.064,4.05,21.577,21.651,22.164,8.05,22.345,21.727,21.364,21.185,20.837,1.239,20.857,21.034,21.358,80.7,3.49,21.311,21.84,21.834,77.55,4.1,3.97,3.84,163.8,173.5,20.08,130,4.77,145.2,D
201,4.7,38.0,0.1,0.23,140.4,4.09,83.26,22.067,22.099,4.1,21.376,88.06,20.899,20.764,4.1,21.009,86.86,20.817,21.036,4.53,21.246,21.38,89.23,21.262,4.39,21.653,21.695,22.037,8.05,22.27,21.669,21.093,20.944,20.691,1.235,21.013,21.266,21.497,87.59,4.07,22.201,22.7,22.742,88.19,4.38,4.3,4.04,163.8,173.6,20.1,130,4.54,145.3,D
202,4.7,38.3,0.1,0.23,139.3,4.09,83.26,22.068,22.104,4.1,21.314,88.04,20.901,20.759,4.1,21.068,86.86,20.854,21.067,4.53,21.26,21.393,89.23,21.298,4.39,21.61,21.66,22.073,8.05,22.306,21.699,21.073,20.917,20.585,1.233,21.053,21.308,21.587,87.59,4.06,22.161,22.656,22.667,88.19,4.38,4.3,4.04,163.8,173.5,20.09,129,4.54,145.3,D
203,4.7,38.1,0.1,0.23,139.8,4.09,83.26,22.037,22.068,4.1,21.296,88.06,20.957,20.841,4.1,21.02,86.86,20.839,21.126,4.53,21.349,21.447,89.21,21.234,4.39,21.706,21.749,22.112,8.05,22.369,21.704,21.133,20.988,20.664,1.235,21.053,21.301,21.634,87.59,4.06,22.211,22.729,22.744,88.19,4.38,4.3,4.04,163.8,173.6,20.09,129,4.53,145.3,D
204,4.7,37.9,0.1,0.23,140.8,4.09,83.26,22.1,22.121,4.1,21.382,88.04,21.025,20.893,4.1,21.075,86.86,20.892,21.136,4.53,21.338,21.436,89.21,21.266,4.39,21.747,21.768,22.06,8.05,22.284,21.656,21.2,21.055,20.665,1.236,21.037,21.303,21.623,87.59,4.06,22.24,22.758,22.772,88.17,4.38,4.3,4.04,163.8,173.5,20.09,130,4.53,145.3,D
205,4.7,38.2,0.11,0.23,139.6,4.09,83.26,22.17,22.202,4.1,21.446,88.04,20.987,20.866,4.1,21.092,86.86,20.834,21.13,4.53,21.354,21.449,89.23,21.242,4.39,21.729,21.757,22.137,8.05,22.323,21.673,21.198,21.039,20.709,1.236,21.188,21.472,21.689,87.59,4.06,22.246,22.743,22.748,88.19,4.38,4.3,4.04,163.8,173.6,20.1,130,4.54,145.3,D
206,4.49,32.8,0.1,0.2,162.8,3.61,71.29,22.038,22.101,4.1,21.772,79.02,21.602,21.391,4.01,21.544,72.24,21.111,21.61,4.23,21.978,22.188,73.13,22.468,4.0,22.589,22.494,22.668,8.05,22.76,22.022,21.61,21.57,21.357,1.256,21.177,21.543,22.103,80.53,3.66,23.071,23.241,22.741,76.19,4.1,4.0,3.82,164.2,174.1,19.78,129,4.73,145.7,D
207,4.61,32.1,0.1,0.21,167.0,3.99,77.27,23.18,23.045,4.12,22.771,81.47,22.714,22.406,4.13,22.836,77.41,22.428,23.033,4.38,23.041,22.894,78.62,22.952,4.22,23.465,23.52,23.879,8.05,24.162,23.473,23.033,22.889,22.409,1.239,22.281,22.643,23.086,81.79,4.03,23.3,23.716,23.633,79.96,4.24,4.12,3.88,163.7,173.4,20.06,129,4.85,145.2,D
208,4.58,32.1,0.11,0.21,167.3,3.91,76.64,23.327,23.261,4.13,22.866,81.27,22.606,22.362,4.14,22.548,76.86,22.302,22.74,4.33,22.823,22.711,77.57,22.641,4.17,23.199,23.149,23.543,8.05,23.811,23.177,22.821,22.742,22.451,1.238,23.11,23.344,23.639,81.74,4.0,23.412,23.879,23.868,79.37,4.21,4.11,3.88,162.7,172.5,19.9,130,4.81,144.4,D
209,4.49,34.3,0.11,0.2,155.8,3.61,71.22,21.497,21.389,4.1,21.199,78.96,21.071,20.748,4.0,20.827,72.17,20.524,20.917,4.23,20.983,21.054,73.07,21.03,3.99,21.434,21.442,21.715,8.05,21.901,21.294,20.987,20.934,20.722,1.262,20.481,20.835,21.335,80.53,3.65,22.356,22.49,22.024,76.11,4.09,3.99,3.81,164.3,174.1,20.12,131,4.73,145.7,D
210,4.56,32.1,0.1,0.19,166.9,3.88,76.4,23.043,22.916,4.11,22.484,81.12,22.425,22.235,4.12,22.599,76.76,22.074,22.672,4.3,22.946,22.853,77.35,22.941,4.13,23.301,23.152,23.459,8.05,23.631,22.827,22.422,22.3,21.995,1.377,22.445,22.575,22.797,82.4,3.97,22.934,23.437,23.43,79.15,4.18,4.09,3.85,162.8,172.5,19.82,129,4.87,144.4,D
211,4.69,38.4,0.11,0.23,138.8,4.05,82.29,21.598,21.648,4.09,20.878,87.98,20.572,20.373,4.1,20.679,86.74,20.449,21.075,4.54,21.167,21.069,89.28,20.839,4.42,21.506,21.584,21.928,8.05,22.218,21.756,21.285,21.052,20.873,1.229,21.216,21.584,21.908,87.58,3.99,21.826,22.201,22.213,88.37,4.39,4.3,4.06,163.8,173.6,20.1,130,4.53,145.3,D
212,4.69,38.1,0.11,0.23,140.0,4.05,82.29,21.657,21.711,4.09,20.905,87.99,20.633,20.43,4.1,20.632,86.74,20.48,21.084,4.54,21.157,21.064,89.28,20.855,4.42,21.493,21.579,21.96,8.05,22.292,21.728,21.234,21.05,20.855,1.233,21.195,21.573,21.961,87.59,3.99,21.801,22.255,22.272,88.37,4.39,4.3,4.06,163.8,173.6,20.1,130,4.53,145.3,D
213,4.69,38.3,0.11,0.23,138.9,4.05,82.3,21.786,21.846,4.09,21.02,87.99,20.678,20.524,4.1,20.692,86.74,20.48,20.968,4.54,21.093,21.041,89.29,20.882,4.42,21.497,21.546,21.976,8.05,22.229,21.71,21.327,21.194,20.804,1.234,21.194,21.563,21.93,87.59,3.99,21.928,22.357,22.371,88.37,4.39,4.3,4.05,163.8,173.6,20.11,130,4.54,145.3,D
214,4.69,37.9,0.11,0.23,140.4,4.05,82.29,21.753,21.828,4.09,20.986,87.99,20.709,20.558,4.1,20.766,86.74,20.563,20.961,4.54,21.091,21.06,89.28,20.915,4.42,21.623,21.656,22.032,8.05,22.299,21.74,21.276,21.105,20.917,1.238,21.254,21.615,22.001,87.59,3.99,21.939,22.389,22.412,88.37,4.39,4.3,4.06,163.8,173.6,20.1,130,4.53,145.3,D
215,4.65,36.9,0.12,0.21,144.9,3.92,80.56,22.969,23.049,4.15,21.948,88.49,21.425,21.305,4.13,21.372,87.0,21.399,22.11,4.49,22.191,22.21,88.34,21.956,4.41,22.486,22.505,22.745,8.05,22.851,22.057,21.513,21.355,21.237,1.168,22.497,22.707,22.847,87.04,3.88,23.092,23.576,23.645,88.66,4.43,4.36,4.1,161.4,171.0,19.5,128,4.48,143.2,D
216,4.65,36.9,0.12,0.21,144.5,3.92,80.54,22.932,23.033,4.14,21.905,88.49,21.366,21.283,4.13,21.361,87.0,21.345,22.054,4.48,22.183,22.171,88.34,21.923,4.41,22.499,22.499,22.722,8.05,22.828,22.032,21.478,21.321,21.212,1.159,22.487,22.702,22.829,87.04,3.88,23.088,23.574,23.629,88.66,4.43,4.36,4.1,161.4,171.0,19.51,127,4.48,143.2,D
217,4.64,37.1,0.11,0.21,143.6,3.9,80.39,22.788,22.917,4.14,21.806,88.45,21.251,21.149,4.12,21.211,86.97,21.227,21.921,4.48,22.07,22.023,88.3,21.837,4.4,22.381,22.376,22.605,8.05,22.67,21.905,21.325,21.143,21.068,1.165,22.33,22.566,22.668,87.13,3.86,22.885,23.343,23.473,88.62,4.42,4.35,4.09,161.4,171.0,19.56,128,4.49,143.2,D
218,4.76,36.1,0.11,0.23,148.0,4.34,86.76,23.512,23.434,4.13,22.68,89.02,22.206,22.076,4.16,22.176,88.33,22.034,22.386,4.54,22.5,22.397,90.11,22.185,4.33,22.545,22.561,22.893,8.05,23.226,22.686,22.362,22.238,22.25,1.245,23.45,23.49,23.611,87.95,4.29,23.309,23.843,23.964,88.79,4.37,4.34,4.06,162.7,172.4,19.94,129,4.53,144.3,D
219,4.76,36.1,0.11,0.23,148.1,4.33,86.76,23.456,23.363,4.13,22.667,89.02,22.228,22.059,4.16,22.251,88.33,22.037,22.444,4.53,22.588,22.448,90.11,22.195,4.32,22.561,22.587,22.893,8.05,23.227,22.684,22.375,22.245,22.232,1.24,23.444,23.463,23.596,87.94,4.29,23.237,23.763,23.887,88.79,4.38,4.34,4.06,162.7,172.4,19.94,128,4.53,144.3,D
220,4.73,37.9,0.1,0.21,140.6,4.3,86.35,22.172,22.207,4.1,21.276,88.63,20.748,20.684,4.13,20.821,87.93,20.668,20.826,4.5,20.99,21.081,89.72,20.942,4.29,21.145,21.155,21.483,8.05,21.759,21.256,20.955,20.804,20.842,1.258,22.151,22.128,22.091,88.03,4.26,21.758,22.333,22.616,88.41,4.34,4.3,4.03,162.7,172.4,19.94,130,4.53,144.3,D
221,4.38,33.6,0.11,0.19,159.7,3.59,69.88,21.768,21.747,4.1,21.198,78.84,21.056,20.846,3.93,20.988,71.42,20.674,21.066,4.19,21.267,21.365,72.55,21.517,3.98,22.048,22.098,22.629,8.05,22.731,21.942,21.57,21.468,21.251,1.218,21.065,21.371,21.842,80.34,3.56,22.034,22.453,22.271,76.77,4.06,3.94,3.87,163.9,173.8,20.1,130,4.71,145.4,D
222,4.57,34.1,0.09,0.19,157.3,3.95,76.83,21.778,21.702,4.07,21.117,81.01,21.043,20.861,4.09,21.126,76.97,20.852,21.194,4.33,21.365,21.39,78.19,21.524,4.17,21.932,21.955,22.343,8.05,22.515,21.858,21.431,21.325,21.003,1.243,21.203,21.413,21.709,81.84,3.99,21.652,22.133,22.21,79.52,4.2,4.08,3.84,163.7,173.4,20.06,130,4.85,145.2,D
223,4.56,33.7,0.09,0.19,159.0,3.95,76.83,21.786,21.71,4.08,21.099,81.0,20.997,20.828,4.09,21.141,76.97,20.894,21.215,4.33,21.38,21.38,78.18,21.54,4.17,21.944,21.972,22.386,8.05,22.577,21.932,21.489,21.322,21.055,1.242,21.205,21.394,21.677,81.83,3.99,21.679,22.109,22.192,79.52,4.2,4.08,3.84,163.7,173.4,20.06,130,4.85,145.2,D
224,4.56,33.9,0.09,0.19,157.4,3.95,76.83,21.806,21.724,4.07,21.157,81.0,20.968,20.798,4.09,21.114,76.97,20.832,21.203,4.34,21.376,21.405,78.18,21.537,4.17,21.921,21.933,22.352,8.05,22.569,21.912,21.429,21.314,21.032,1.241,21.158,21.377,21.652,81.83,3.99,21.653,22.093,22.169,79.52,4.2,4.08,3.84,163.7,173.4,20.06,130,4.85,145.2,D
225,4.69,38.1,0.12,0.24,140.1,4.35,85.94,21.999,21.981,4.13,21.163,88.75,20.725,20.502,4.16,21.037,87.98,20.94,21.684,4.52,21.789,21.65,89.59,21.569,4.37,21.957,22.023,22.21,8.05,22.19,21.356,21.054,20.849,20.598,1.268,21.251,21.546,21.904,88.1,4.27,22.036,22.519,22.576,88.9,4.38,4.33,4.08,163.8,173.5,20.08,129,4.54,145.3,D
226,4.78,38.5,0.13,0.26,138.7,4.39,86.38,21.553,21.536,4.17,20.819,89.63,20.488,20.239,4.2,20.399,88.77,20.106,20.973,4.58,21.057,21.186,90.85,21.083,4.38,21.273,21.308,21.205,8.05,21.482,20.841,20.615,20.484,20.42,1.307,21.371,21.485,21.853,88.32,4.26,22.207,22.52,22.381,89.73,4.4,4.37,4.12,164.1,174.0,20.01,130,4.55,145.6,D
227,4.72,38.3,0.1,0.21,139.3,4.3,86.37,22.226,22.205,4.09,21.298,88.64,20.803,20.739,4.13,20.884,87.94,20.679,20.96,4.5,21.106,21.207,89.72,21.029,4.29,21.232,21.245,21.603,8.05,21.828,21.33,21.008,20.844,20.832,1.239,22.164,22.136,22.118,87.98,4.26,21.855,22.408,22.646,88.41,4.34,4.3,4.02,162.7,172.4,19.94,129,4.53,144.3,D
228,4.78,38.7,0.13,0.26,137.6,4.39,86.38,21.475,21.471,4.17,20.745,89.63,20.448,20.212,4.2,20.409,88.77,20.127,20.913,4.58,20.991,20.999,90.85,20.965,4.38,21.379,21.25,21.169,8.05,21.427,20.766,20.515,20.493,20.425,1.306,21.307,21.424,21.821,88.32,4.26,22.12,22.407,22.259,89.73,4.41,4.37,4.12,164.1,174.0,20.03,130,4.56,145.6,D
229,4.72,38.1,0.1,0.21,140.4,4.3,86.35,22.248,22.229,4.09,21.317,88.63,20.812,20.749,4.13,20.904,87.93,20.694,20.97,4.5,21.123,21.214,89.72,21.05,4.29,21.255,21.265,21.627,8.05,21.861,21.375,21.046,20.877,20.886,1.247,22.229,22.202,22.176,88.01,4.26,21.886,22.439,22.671,88.41,4.34,4.3,4.02,162.7,172.5,19.94,129,4.53,144.3,D
230,4.81,37.7,0.13,0.27,141.4,4.41,86.69,22.424,22.404,4.2,21.721,89.96,21.414,21.146,4.22,21.231,89.07,21.055,21.562,4.61,21.651,21.848,91.18,21.853,4.41,22.128,22.252,22.123,8.05,22.312,21.753,21.505,21.431,21.355,1.308,22.075,22.234,22.69,88.3,4.28,23.247,23.523,23.22,90.06,4.43,4.39,4.15,164.1,174.0,20.09,130,4.55,145.6,D
231,4.72,38.3,0.1,0.22,139.4,4.3,86.37,22.237,22.221,4.1,21.304,88.63,20.807,20.743,4.13,20.895,87.94,20.686,20.964,4.5,21.12,21.214,89.72,21.063,4.29,21.26,21.267,21.632,8.05,21.86,21.365,21.045,20.882,20.87,1.244,22.204,22.183,22.159,88.01,4.26,21.884,22.438,22.673,88.41,4.34,4.3,4.02,162.7,172.4,19.95,129,4.53,144.3,D
232,4.73,37.3,0.12,0.25,143.1,4.03,81.62,23.007,22.997,4.15,22.388,88.68,22.122,21.901,4.14,22.212,87.29,21.912,22.467,4.58,22.606,22.493,89.68,22.403,4.47,23.182,23.305,23.56,8.05,23.863,23.103,22.582,22.463,22.211,1.218,22.272,22.701,23.325,87.5,3.94,23.866,24.189,23.857,89.07,4.46,4.36,4.12,163.8,173.6,20.1,128,4.52,145.3,D
