,310X2,310X4,310X5,310X6,310X8,310X9,310X10,310X13,310X19,310X20,310X28,310X29,310X30,310X31,310X32,310X33,310X36,310X37,310X42,310X43,310X96,310X101,310X107,310X131,310X132,310X148,310X149,310X150,310X151,310X152,310X153,310X154,310X155,310X156,310X157,310X158,310X159,310X160,310X168,310X170,310X171,310X172,310X175,310X176,310X177,310X178,310X179,310X180,310X181,310X200,310X201,310X202,310X207,TOOL
177,1.804653,-17.06301,-0.938764,0.168683,0.02682,0.101483,1.757095,0.09564,0.0,0.0,12.472,12.208,10.96,14.823,15.906,10174,9497,988,-41,-51,23.47,13.680884,-0.760646,-50.983035,312.132039,0.364699,0.309944,0.339153,0.393989,-0.428525,0.471474,0.159017,0.128118,0.153647,0.152816,0.129575,0.160688,-0.214081,0.0278,0.034733,-0.020772,0.034829,0.03125,0.059063,0.045094,0.052099,0.04513,0.055628,0.052152,0.128,0.105058,0.066125,-90,D
178,1.857452,-6.903538,-0.778589,0.42981,0.129057,0.191778,1.809894,0.356766,0.0,0.0,12.459,12.414,11.902,14.875,16.821,10167,9501,988,-41,-70,23.7,4.930916,0.507408,-23.065577,624.874557,0.36894,0.309944,0.339153,0.393989,-0.428525,0.467226,0.166968,0.128118,0.161733,0.160859,0.121477,0.152654,-0.206152,0.031275,0.034733,-0.020772,0.034829,-0.027778,0.055589,0.045094,0.055572,0.041658,0.059105,0.055628,0.093,0.11371,-0.064889,-90,D
179,1.802655,-15.375584,-0.554616,0.599319,0.136629,-0.045579,1.755097,0.526276,0.0,0.0,12.583,12.284,12.327,14.713,16.694,10178,9466,988,-46,-90,23.61,11.859925,-0.978673,-187.717636,471.755448,0.360459,0.309944,0.339153,0.398225,-0.441253,0.467226,0.166968,0.120111,0.161733,0.152816,0.137674,0.160688,-0.22201,0.031275,0.034733,-0.020772,0.034829,0.038194,0.059063,0.045094,0.055572,0.041658,0.059105,0.052152,0.088,0.102586,0.111856,-100,D
180,1.099142,17.741824,-0.592815,0.53054,0.252211,-0.071481,0.873114,0.699507,0.0,0.0,12.77,14.194,13.911,13.041,12.598,10682,0,0,14,-100,23.48,15.340543,3.005096,-523.31168,-391.262438,0.315581,0.387615,0.315613,0.412441,0.282313,0.345655,0.112667,0.104751,0.156995,0.152742,-0.093703,0.120516,-0.081309,0.045641,0.034798,0.038081,0.030995,0.041734,0.034782,0.034729,0.034761,0.041662,0.041704,0.04518,0.099,0.063035,0.097024,-75,C
181,1.047038,15.100295,-0.264353,0.805986,0.172169,-0.050116,0.82101,0.974953,0.0,0.0,12.851,13.979,13.829,12.993,12.044,10682,0,0,14,-148,23.49,12.532216,2.528868,-639.990703,-235.680566,0.315581,0.387615,0.315613,0.408233,0.282313,0.34987,0.104619,0.112808,0.156995,0.152742,0.10932,0.128551,-0.073178,0.049152,0.034798,0.034619,0.030995,0.041734,0.031304,0.038202,0.034761,0.041662,0.038229,0.038229,0.107,-0.061181,0.090227,-70,C
182,0.995853,17.639656,-0.718262,0.403187,0.263641,-0.023704,0.769825,0.572154,0.0,0.0,13.01,14.13,13.328,13.036,12.573,10686,0,0,14,-104,23.43,15.199801,3.199,-540.101723,-413.000501,0.315581,0.387615,0.315613,0.412441,0.29074,0.345655,0.104619,0.112808,0.164845,0.152742,0.093703,0.128551,-0.081309,0.049152,0.034798,0.034619,0.030995,0.045212,0.03826,0.034729,0.038237,0.041662,0.041704,0.04518,0.097,0.086519,0.10135,-70,C
183,1.741559,10.501929,-0.820144,0.537731,0.102528,0.537113,1.5435,0.701167,0.0,0.0,12.316,12.183,10.108,14.758,15.543,10127,9459,50,-41,-70,23.44,10.093796,2.527068,27.551285,728.855247,0.335015,0.322681,-0.381547,0.415171,0.394582,0.518196,0.127214,0.104096,0.129387,0.152816,-0.121477,0.152654,-0.22201,0.0278,0.038206,-0.024233,0.034829,0.034722,0.052115,0.041625,0.052099,0.038187,0.055628,0.048675,0.08,0.066125,0.079721,-70,D
184,1.870339,1.672255,-0.523169,1.041493,0.010946000000000001,0.661777,1.783513,1.134232,0.0,0.0,12.327,12.404,10.709,14.769,15.751,10141,9465,50,-41,-95,23.43,1.790925,0.912181,-20.843659,358.01344,0.339255,0.318435,-0.385787,0.410935,-0.407311,0.513949,0.143115,0.112104,0.153647,0.168902,-0.121477,0.14462,-0.22201,0.031275,0.034733,0.024233,0.034829,0.038194,0.055589,0.041625,0.048626,0.034715,0.052152,0.048675,0.1,0.111856,0.12916,-56,D
185,1.639238,4.002408,-0.160875,1.399652,0.144715,0.632337,1.538291,1.528723,0.0,0.0,12.381,12.328,12.141,14.948,16.035,10140,9464,50,-41,-51,23.51,3.563962,1.070064,-148.533444,445.761054,0.335015,0.31419,-0.381547,0.402462,-0.403068,0.518196,0.135165,0.112104,0.14556,0.168902,-0.121477,0.160688,-0.214081,0.031275,0.034733,-0.020772,0.034829,0.034722,0.052115,0.041625,0.048626,0.034715,0.055628,0.048675,0.104,0.097642,0.067979,-31,D
186,1.802887,-17.802282,-1.34406,-0.206376,0.204364,-0.196598,1.666335,-0.107758,0.0,0.0,12.495,12.252,12.25,14.969,15.997,10141,9500,879,-41,-70,23.27,14.934059,-0.460161,-137.076612,494.897156,-0.313811,0.322681,-0.411223,0.444826,-0.373368,0.403514,0.174919,0.112104,0.161733,0.160859,-0.129575,0.14462,-0.229939,0.0278,0.038206,-0.020772,0.034829,0.034722,0.055589,0.038156,0.048626,0.041658,0.055628,0.052152,0.075,0.112474,0.063653,-51,D
187,1.860606,-3.138643,-1.196313,-0.24224,0.406837,-0.11192,1.750174,-0.174604,0.0,0.0,12.218,12.086,10.304,14.723,15.647,10102,9458,878,-41,-70,23.27,1.407403,1.274778,18.351266,721.947793,-0.30957,0.318435,-0.419702,0.432117,-0.364883,0.399266,0.159017,0.120111,0.16982,0.168902,-0.121477,0.152654,-0.22201,0.031275,0.038206,-0.020772,0.034829,0.03125,0.059063,0.045094,0.055572,0.04513,0.059105,0.055628,0.115,0.13225,0.088373,-95,D
188,1.666098,-21.849129,-2.564972,-1.515861,0.343083,0.014624,1.487882,-2.037656,0.0,0.0,12.062,15.817,13.181,14.975,14.232,10579,0,0,-56,-114,23.06,20.295109,0.711863,-225.687777,-237.16001,0.31085,0.435479,0.336399,0.41363,0.307242,0.346031,0.13519,0.09595,0.159856,0.137767,0.127555,0.145151,0.087426,0.031133,0.031077,0.02079,0.027567,0.038164,0.034614,0.045062,0.041575,0.038175,0.045003,0.052094,0.048,0.064271,-0.058091,-109,E
189,1.68484,-34.468359,-2.478889,-1.361571,0.350263,-0.050706,1.506624,-1.883366,0.0,0.0,11.824,15.812,13.264,15.05,14.234,10587,0,0,-56,-114,23.06,30.869318,-1.401161,-215.957691,396.266405,0.31085,0.43121,0.332141,0.41363,0.302974,0.346031,0.127238,0.09595,0.167849,0.129663,0.103638,0.137087,0.079478,0.031133,0.031077,-0.017325,0.027567,0.038164,0.034614,0.045062,0.03811,0.038175,0.045003,0.048621,0.13,0.099496,0.084047,-139,E
190,1.668562,-28.845083,-2.62959,-1.643393,0.32056,-0.034407,1.549758,-2.14366,0.0,0.0,11.864,15.576,13.222,14.948,14.382,10594,0,0,-56,-104,23.03,26.742212,-0.135658,-225.054767,-263.350915,0.302333,0.43121,0.336399,0.417895,0.290173,0.354575,0.127238,0.09595,0.167849,0.129663,0.127555,0.153215,0.087426,0.031133,0.031077,0.02079,0.027567,0.034694,0.034614,0.038129,0.041575,0.034705,0.048465,0.052094,0.115,0.090227,-0.059327,-109,E
191,1.606852,-24.190023,-1.79659,-0.638642,0.329185,0.020755,1.488048,-1.138909,0.0,0.0,12.038,15.794,13.355,14.994,14.227,10489,0,0,-56,-100,23.03,21.503227,-0.662311,-316.161243,290.743403,0.306591,0.435479,0.336399,0.422159,0.29444,0.354575,0.127238,0.09595,0.159856,0.12156,0.11161,0.145151,0.087426,0.031133,0.031077,-0.02079,0.027567,0.038164,0.038076,0.041595,0.041575,0.034705,0.045003,0.052094,0.093,0.119272,-0.051911,-100,E
192,1.307964,-3.812662,-1.485155,-0.295383,0.45729,-0.037,1.141517,-0.254302,0.1494,0.5894,12.974,14.006,13.237,13.062,12.366,10679,0,0,14,-100,23.42,3.618437,1.729853,-593.652767,-216.420307,0.328204,0.404467,0.324029,0.425067,0.273886,0.34144,0.112667,0.104751,0.164845,0.136664,0.117128,0.136585,0.09757,0.045641,0.031318,0.034619,0.027551,0.045212,0.034782,0.034729,0.034761,0.041662,0.041704,0.04518,-0.06,0.083429,0.142138,-70,C
193,1.305219,5.02461,-0.666376,0.580863,0.443096,0.024298,1.138773,0.621944,0.1494,0.5894,12.759,14.192,14.387,13.03,12.399,10682,0,0,14,-144,23.45,4.127398,1.890751,-519.234294,-366.408029,0.328204,0.400254,0.319821,0.433484,0.273886,0.34144,0.104619,0.104751,0.164845,0.144703,0.093703,0.136585,0.089439,0.049152,0.034798,0.038081,0.030995,0.045212,0.034782,0.034729,0.034761,0.041662,0.04518,0.04518,-0.064,0.099496,-0.061181,-90,C
194,1.293282,-2.135143,-1.286189,-0.100688,0.366809,-0.031038,1.126836,-0.059607,0.1494,0.5894,12.759,13.944,13.566,12.976,12.558,10681,0,0,14,-100,23.52,1.914547,1.639703,-636.614884,-215.286674,0.332412,0.404467,0.319821,0.429276,0.273886,0.34144,0.104619,0.104751,0.164845,0.136664,0.117128,0.136585,0.09757,0.045641,0.031318,0.034619,0.027551,0.045212,0.034782,0.034729,0.038237,0.041662,0.041704,0.041704,0.069,0.085901,0.134104,-90,C
195,1.148922,18.876613,-0.408476,0.474882,0.222923,0.201978,0.976973,0.62134,0.0,0.0,12.693,14.149,14.197,12.953,12.543,10685,0,0,14,-100,23.52,16.248496,3.439222,-646.907734,-277.158712,0.319789,0.391828,0.311404,0.429276,0.278099,0.345655,0.104619,0.120866,0.156995,0.144703,-0.085894,0.120516,0.081309,0.049152,0.034798,0.038081,0.034439,0.041734,0.034782,0.034729,0.034761,0.041662,0.038229,0.041704,0.059,0.062417,0.082811,-7,C
196,1.06281,24.336309,-0.236994,0.78746,0.22294,0.218414,0.890861,0.933918,0.0,0.0,13.437,14.12,14.718,13.033,13.084,10680,0,0,14,-100,23.52,20.827159,3.708935,-581.786914,-388.191092,0.315581,0.387615,0.315613,0.425067,0.278099,0.345655,0.104619,0.153097,0.156995,0.136664,-0.093703,0.14462,0.081309,0.049152,0.038278,0.038081,0.034439,-0.034778,0.031304,0.038202,0.041713,0.045134,0.041704,0.041704,0.074,0.095788,0.11062,-100,C
197,1.339927,-9.443087,-1.114212,0.018223,0.112705,-0.123793,0.955298,-0.010582,0.0,0.0,12.154,12.312,10.267,14.918,15.547,10135,9508,873,-41,-70,23.57,7.363212,0.208282,-36.135261,598.889464,-0.330774,0.318435,0.368829,0.444826,-0.381854,0.467226,0.166968,0.128118,0.177907,0.168902,-0.129575,0.136585,-0.22201,0.031275,0.034733,-0.024233,0.038312,-0.024306,0.055589,0.041625,0.055572,0.041658,0.069535,0.055628,0.108,0.075395,0.099496,-70,D
198,1.144575,12.547654,-0.839774,0.050551,0.188446,0.128434,0.972626,0.19701,0.0,0.0,13.202,14.017,14.047,13.064,13.107,10686,0,0,14,-109,23.46,10.954544,2.8649,-636.258401,-260.450809,0.315581,0.387615,0.315613,0.425067,0.278099,0.345655,0.104619,0.112808,0.156995,0.144703,0.101511,0.128551,-0.081309,0.049152,0.034798,0.038081,0.030995,0.038256,0.034782,0.038202,0.034761,0.041662,0.038229,0.041704,-0.061,-0.058091,-0.056855,-100,C
199,1.045235,25.699351,-1.140374,-0.320632,0.093047,0.114982,0.834629,-0.197001,0.0,0.0,13.288,14.177,14.437,13.088,13.055,10686,0,0,14,-114,23.52,22.855754,4.726371,-579.299086,-369.220164,0.315581,0.387615,0.315613,0.429276,0.282313,0.345655,0.112667,0.112808,0.149145,0.136664,0.101511,0.112482,0.089439,0.045641,0.034798,0.038081,0.030995,0.041734,0.03826,0.034729,0.034761,0.041662,0.038229,0.041704,0.064,0.102586,0.089609,-100,C
200,1.282209,-13.370963,0.002388,1.02274,0.186964,0.046525,1.01209,0.858507,0.0,0.0,12.489,12.29,11.378,14.723,15.711,10140,9489,873,-41,-90,23.42,10.311602,-1.173009,-173.306784,510.335097,-0.326533,0.309944,0.373068,0.449062,-0.381854,0.454484,0.159017,0.112104,0.16982,0.168902,-0.121477,0.14462,-0.22201,0.031275,0.038206,-0.020772,0.034829,0.03125,0.055589,0.045094,0.055572,0.041658,0.062582,0.055628,0.083,0.082811,0.076631,-70,D
201,1.078994,14.747205,-1.436341,-0.521229,0.16067,0.134141,0.868388,-0.397599,0.0,0.0,12.727,14.11,13.445,13.149,12.472,10686,0,0,14,-100,23.52,13.191016,3.697188,-666.373458,-259.212112,0.315581,0.383401,0.315613,0.429276,0.282313,0.345655,0.112667,0.112808,0.149145,0.136664,0.101511,0.112482,0.081309,0.045641,0.034798,0.038081,0.034439,0.041734,0.034782,0.034729,0.034761,0.041662,0.038229,0.041704,0.117,0.053147,-0.053147,-100,C
202,0.962588,16.752168,-1.050599,-0.147726,0.19994,0.105397,0.751982,-0.024095,0.0,0.0,13.507,14.182,14.467,13.028,13.077,10687,0,0,14,-95,23.52,14.353439,3.749788,-606.625221,-425.987707,0.315581,0.387615,0.311404,0.433484,0.282313,0.345655,0.104619,0.112808,0.156995,0.144703,-0.093703,0.120516,0.089439,0.049152,0.034798,0.034619,0.030995,0.041734,0.031304,0.034729,0.034761,0.041662,0.038229,0.04518,-0.063,0.067979,0.083429,-31,C
203,1.091852,25.387477,-1.721898,-0.800836,0.073114,0.168828,0.930783,-0.641464,0.0,0.0,12.982,14.174,14.383,13.097,12.101,10691,0,0,14,-100,23.42,22.980524,5.158432,-568.618638,-385.823538,0.319789,0.387615,0.319821,0.41665,0.278099,0.34987,0.120714,0.120866,0.156995,0.144703,0.101511,0.128551,0.081309,0.045641,0.034798,0.034619,0.030995,-0.034778,0.031304,0.034729,0.031285,0.041662,0.038229,0.041704,-0.056,0.077867,0.069833,-90,C
204,1.095161,14.447956,-2.030702,-0.988902,0.045286,0.165515,0.934092,-0.82953,0.0,0.0,13.227,13.875,13.986,13.017,12.981,10682,0,0,14,-134,23.42,13.384607,4.036898,-662.960439,-236.939519,0.319789,0.387615,0.319821,0.420859,0.282313,0.345655,0.120714,0.112808,0.164845,0.144703,0.093703,0.128551,0.073178,0.045641,0.031318,0.034619,0.030995,-0.038256,0.031304,0.034729,0.038237,0.045134,0.038229,0.041704,0.11,0.061799,0.126688,-100,C
205,1.047551,20.992713,-1.815882,-0.835517,0.13992,0.09616,0.886482,-0.676145,0.0,0.0,12.857,13.973,13.321,13.073,12.794,10679,0,0,14,-100,23.49,19.103183,4.562123,-573.095265,-378.076207,0.319789,0.387615,0.319821,0.412441,0.282313,0.345655,0.120714,0.145039,0.164845,0.136664,-0.085894,0.136585,-0.073178,0.045641,0.038278,0.034619,0.030995,0.041734,0.031304,0.034729,0.038237,0.041662,0.038229,0.038229,0.11,0.160059,-0.053765,-90,C
206,1.572861,-21.436332,-1.173466,-0.139677,0.561447,0.085097,1.379593,-0.642256,0.0,0.0,11.993,15.565,13.158,14.905,14.22,10580,0,0,-56,-109,23.04,19.41254,-0.413981,-257.199911,328.809416,0.276784,0.379977,0.302333,0.341138,0.298707,0.393023,0.127238,0.103946,0.151863,0.137767,0.11161,0.137087,0.079478,0.031133,0.031077,0.02079,0.027567,0.038164,0.038076,0.051994,0.041575,0.034705,0.045003,0.052094,0.071,0.11062,-0.053765,-183,E
207,1.512357,-12.2355,-1.536192,-0.298744,0.171827,0.271111,1.695617,-0.603329,0.583,0.456,11.851,15.684,13.771,15.019,14.282,10988,0,0,-56,-114,23.13,10.389789,0.512558,-320.364049,390.635302,0.276784,0.388516,0.289559,0.324082,0.307242,0.354575,0.119286,0.103946,0.159856,0.137767,0.103638,0.129024,0.07153,0.038051,0.03453,0.024255,0.031013,0.034694,0.034614,0.045062,0.03811,0.034705,0.041541,0.045148,-0.049,0.116182,0.056237,-124,E
208,1.689162,-20.042891,-0.995019,0.046871,0.576254,-0.057171,1.504108,-0.474206,0.0,0.0,11.826,15.826,13.179,15.014,14.437,10985,0,0,-56,-114,23.27,17.525893,-0.687059,-334.697013,353.268374,0.302333,0.409863,0.302333,0.358195,0.29444,0.375935,0.143143,0.103946,0.159856,0.129663,0.11161,0.145151,0.079478,0.031133,0.03453,-0.017325,0.031013,0.041633,0.041537,0.045062,0.041575,0.034705,0.048465,0.048621,0.051,0.078485,-0.055619,-124,E
209,1.367858,-28.105608,-0.10848,1.146137,0.227141,0.080828,1.100004,0.624652,0.0,0.0,12.082,15.711,13.127,14.907,14.429,10573,0,0,-56,-100,23.03,24.029459,-2.527449,-206.974597,-228.452597,0.276784,0.379977,0.298075,0.345403,0.29444,0.393023,0.127238,0.09595,0.159856,0.145871,0.11161,0.129024,0.079478,0.034592,0.031077,0.02079,0.031013,0.038164,0.041537,0.041595,0.045039,0.034705,0.048465,0.045148,0.077,0.088991,0.062417,-183,E
210,1.474656,-27.199882,-0.317595,0.512191,0.348432,0.069662,1.2764,-0.032141,0.0,0.0,11.264,15.649,13.22,14.972,14.009,10991,0,0,-56,-104,23.17,23.534546,-2.220757,-314.310523,-247.665949,0.302333,0.409863,0.302333,0.36246,0.290173,0.375935,0.127238,0.103946,0.151863,0.137767,0.119582,0.137087,0.079478,0.034592,0.031077,0.02079,0.031013,0.041633,0.038076,0.041595,0.045039,0.038175,0.048465,0.045148,0.062,-0.051911,-0.055001,-104,E
211,0.870548,7.382505,-0.844703,0.235959,0.234515,0.003197,0.728734,0.206982,0.1494,0.5894,13.56,13.939,14.149,13.045,12.98,10682,0,0,14,-90,23.46,6.434094,2.363825,-517.174265,-383.05633,0.332412,0.400254,0.324029,0.429276,0.273886,0.34987,0.112667,0.104751,0.156995,0.136664,0.10932,0.128551,0.09757,0.049152,0.034798,0.034619,0.030995,0.045212,0.03826,0.034729,0.034761,0.041662,0.04518,0.041704,0.08,0.076013,0.062417,-31,C
212,1.280228,-1.238927,-1.033427,0.02856,0.376222,-0.115426,1.153245,-0.000417,0.1494,0.5894,13.062,14.17,14.384,12.988,12.724,10681,0,0,14,-100,23.42,0.599907,1.387964,-634.477942,-243.312777,0.332412,0.400254,0.324029,0.429276,0.278099,0.345655,0.120714,0.112808,0.156995,0.136664,0.10932,0.128551,0.081309,0.045641,0.031318,0.034619,0.027551,0.04869,0.034782,0.034729,0.038237,0.041662,0.041704,0.041704,0.064,0.072923,0.105676,-100,C
213,1.114628,3.78761,-0.589355,0.420754,0.297719,0.073787,0.923927,0.440875,0.1494,0.5894,12.614,14.159,14.152,12.949,12.688,10679,0,0,14,-100,23.52,2.938294,1.851637,-525.461219,-389.524705,0.332412,0.396041,0.315613,0.429276,0.278099,0.345655,0.104619,0.104751,0.164845,0.144703,0.117128,0.14462,0.089439,0.042131,0.034798,0.034619,0.027551,0.04869,0.03826,0.031256,0.038237,0.041662,0.041704,0.041704,-0.065,0.090227,0.088991,-41,C
214,1.126335,-4.833194,-1.114735,-0.031241,0.385327,0.037433,0.935633,-0.01112,0.1494,0.5894,13.509,14.088,14.47,13.098,12.993,10680,0,0,14,-90,23.52,3.87591,1.206894,-637.035117,-245.476062,0.33662,0.404467,0.315613,0.425067,0.282313,0.345655,0.104619,0.112808,0.156995,0.136664,0.10932,0.14462,0.089439,0.045641,0.034798,0.038081,0.027551,0.045212,0.034782,0.034729,0.038237,0.041662,0.04518,0.04518,-0.059,0.073541,0.064889,-100,C
215,1.083831,19.965548,-0.049884,0.751663,0.07217,0.123356,0.923443,0.893944,0.0,0.0,13.749,14.131,14.066,12.978,13.027,10682,0,0,14,-100,23.42,17.017671,3.12789,-634.027675,-242.239324,0.302958,0.396041,0.311404,0.429276,0.29074,0.354086,0.104619,0.112808,0.156995,0.136664,0.10932,0.128551,0.081309,0.045641,0.034798,0.034619,0.030995,0.038256,0.031304,0.034729,0.034761,0.041662,0.041704,0.04518,0.076,-0.063035,0.11062,-21,C
216,1.289225,22.649684,-0.938111,-0.042904,0.128373,0.133276,1.128837,0.099377,0.0,0.0,12.887,14.111,13.411,12.983,12.356,10680,0,0,14,-100,23.48,20.073907,4.191329,-503.207237,-365.768886,0.302958,0.391828,0.315613,0.420859,0.29074,0.34987,0.112667,0.112808,0.149145,0.136664,-0.085894,0.120516,0.081309,0.049152,0.034798,0.034619,0.030995,-0.034778,0.034782,0.038202,0.034761,0.041662,0.041704,0.04518,0.109,0.080957,-0.056855,-90,C
217,1.179804,16.170483,-0.131704,0.828769,0.163333,0.158656,1.019416,0.97105,0.0,0.0,13.429,13.97,14.207,12.961,11.889,10681,0,0,14,-134,23.52,13.501312,2.583972,-640.988174,-222.429108,0.302958,0.391828,0.311404,0.425067,0.29074,0.34987,0.104619,0.104751,0.156995,0.136664,0.10932,0.128551,0.089439,0.045641,0.038278,0.038081,0.034439,0.034778,0.031304,0.034729,0.034761,0.041662,0.041704,0.041704,-0.063,0.079721,0.090845,-90,C
218,1.209685,25.974169,-0.794052,0.101664,0.203015,-0.251462,1.055865,0.250414,0.0,0.0,12.425,14.176,13.698,13.065,12.871,10676,0,0,14,-100,23.5,23.263772,4.345361,-498.461382,-371.268203,0.323997,0.349696,0.319821,0.41665,0.303381,0.34987,0.104619,0.112808,0.156995,0.144703,0.093703,0.112482,0.081309,0.049152,0.034798,0.038081,0.034439,0.041734,0.031304,0.034729,0.034761,0.041662,0.038229,0.041704,-0.057,0.066743,-0.048203,-100,C
219,1.4169,17.519794,-0.530748,0.404717,0.237366,-0.171917,1.26308,0.553467,0.0,0.0,12.831,13.993,13.582,13.1,12.181,10677,0,0,14,-100,23.45,15.47217,2.856868,-573.293593,-179.226685,0.328204,0.349696,0.319821,0.425067,0.303381,0.354086,0.112667,0.104751,0.149145,0.144703,-0.093703,0.112482,0.081309,0.049152,0.034798,0.038081,0.034439,0.045212,0.034782,0.034729,0.034761,0.041662,0.038229,0.038229,0.062,0.077867,0.108148,-75,C
220,1.362192,20.428777,-1.291743,-0.193645,0.377415,-0.140044,1.208372,-0.044895,0.0,0.0,12.677,14.177,14.255,13.016,12.409,10680,0,0,14,-100,23.52,18.379166,3.98863,-500.006116,-385.997547,0.323997,0.345483,0.315613,0.41665,0.303381,0.34987,0.104619,0.153097,0.149145,0.144703,0.10932,0.128551,0.073178,0.049152,0.034798,0.038081,0.034439,0.045212,0.031304,0.034729,0.034761,0.041662,0.038229,0.041704,-0.064,0.080339,0.1168,-100,C
221,1.438867,-24.305507,-1.070084,0.063368,0.394945,0.046473,1.239717,-0.383211,0.0,0.0,12.106,15.782,13.174,14.911,14.406,10528,0,0,-56,-109,23.12,20.806438,-1.439861,-189.51961,-264.019599,0.264009,0.379977,0.302333,0.341138,0.298707,0.363119,0.127238,0.103946,0.151863,0.129663,0.119582,0.137087,0.079478,0.034592,0.031077,0.02079,0.031013,0.041633,0.041537,0.041595,0.041575,0.038175,0.048465,0.048621,0.054,0.093934,-0.057473,-119,E
222,1.630472,0.471595,-1.078665,-0.103329,0.219938,0.139797,1.616337,-0.285685,0.583,0.456,11.6,15.693,13.171,14.945,14.144,10989,0,0,-56,-109,23.15,0.827079,1.68852,-310.082532,-302.867638,0.272526,0.388516,0.293817,0.328346,0.302974,0.354575,0.127238,0.111942,0.159856,0.129663,0.103638,0.129024,0.079478,0.034592,0.03453,0.024255,0.031013,0.031225,0.034614,0.045062,0.041575,0.038175,0.045003,0.045148,0.096,0.110002,-0.063653,-119,E
223,1.596226,-8.323419,-1.205564,-0.004799,0.118001,0.267218,1.60639,-0.273155,0.583,0.456,11.412,15.763,13.25,15.06,14.088,10992,0,0,-56,-114,23.13,6.407147,0.407619,-327.823934,362.318177,0.272526,0.384246,0.293817,0.328346,0.307242,0.354575,0.119286,0.103946,0.159856,0.129663,0.103638,0.112896,0.079478,0.034592,0.03453,0.024255,0.034459,0.034694,0.038076,0.045062,0.03811,0.034705,0.045003,0.045148,0.067,0.127306,0.061799,-139,E
224,1.533088,-3.840102,-0.631907,0.304351,0.329361,0.288695,1.678036,0.091434,0.583,0.456,11.593,15.705,13.163,15.024,14.921,10989,0,0,-56,-109,23.23,2.799389,1.216585,-363.364254,-262.324382,0.272526,0.384246,0.293817,0.324082,0.307242,0.354575,0.119286,0.103946,0.151863,0.137767,0.095666,0.12096,0.079478,0.034592,0.03453,0.02079,0.027567,0.034694,0.038076,0.045062,0.03811,0.041646,0.045003,0.045148,0.1,0.093316,0.103204,-109,E
225,0.983245,14.163263,-0.780876,0.155293,0.171761,0.142521,0.835424,0.257535,0.0,0.0,13.643,13.972,13.94,12.955,13.543,10693,0,0,14,-100,23.5,11.861536,2.998201,-582.596462,-230.021145,0.302958,0.379188,0.302988,0.38719,0.273886,0.375162,0.104619,0.112808,0.156995,0.144703,0.085894,0.112482,0.081309,0.045641,0.031318,0.034619,0.030995,0.041734,0.034782,0.038202,0.034761,0.041662,0.038229,0.041704,-0.067,0.068597,0.11371,-104,C
226,1.360826,28.007858,-1.014982,-0.208345,0.164747,0.108032,1.233934,-0.051065,0.0,0.0,14.634,14.11,14.37,12.961,12.243,10697,0,0,14,-100,23.51,25.127489,5.144605,-522.829844,-369.999272,0.319789,0.349696,0.319821,0.412441,0.303381,0.358301,0.104619,0.169212,0.156995,0.136664,-0.085894,0.128551,-0.073178,0.049152,0.031318,0.038081,0.030995,-0.0313,0.031304,0.034729,0.038237,0.041662,0.038229,0.041704,0.063,-0.053765,0.095788,-90,C
227,1.373121,18.418617,-0.78085,-0.076533,0.31732,-0.057194,1.150532,0.025536,0.0,0.0,12.893,14.069,12.938,12.999,12.375,10684,0,0,14,-90,23.47,16.313607,3.141745,-654.541468,-171.63092,0.323997,0.353909,0.324029,0.412441,0.299167,0.34987,0.104619,0.104751,0.156995,0.136664,0.093703,0.120516,0.081309,0.049152,0.034798,0.038081,0.034439,0.041734,0.031304,0.034729,0.034761,0.041662,0.038229,0.041704,0.112,0.066743,-0.054383,-95,C
228,1.106876,16.504542,0.026353,0.69718,0.128805,0.109932,0.99412,0.814975,0.0,0.0,14.966,14.154,14.488,12.951,12.579,10699,0,0,14,-80,23.42,13.867728,2.782113,-635.033619,-198.678085,0.323997,0.349696,0.324029,0.41665,0.299167,0.354086,0.112667,0.104751,0.149145,0.136664,0.101511,0.104447,0.081309,0.049152,0.034798,0.034619,0.030995,0.038256,0.03826,0.034729,0.034761,0.041662,0.038229,0.038229,-0.061,0.068597,0.091462,-90,C
229,1.21941,23.435715,-0.915993,-0.332681,0.191327,-0.144191,0.996821,-0.230613,0.0,0.0,12.948,14.158,13.877,13.065,12.11,10682,0,0,14,-100,23.51,21.247105,3.900447,-535.232796,-370.303969,0.323997,0.353909,0.319821,0.41665,0.299167,0.354086,0.104619,0.112808,0.164845,0.144703,-0.078085,0.112482,-0.073178,0.049152,0.034798,0.038081,0.030995,0.045212,0.034782,0.034729,0.034761,0.041662,0.038229,0.041704,-0.063,-0.063035,0.10135,-100,C
230,1.168266,15.531664,-0.139925,0.534529,0.257062,0.09543,1.000737,0.668659,0.0,0.0,13.6,14.024,14.374,13.062,12.114,10709,0,0,14,-90,23.52,12.844839,2.723023,-672.186746,-183.462951,0.323997,0.353909,0.324029,0.408233,0.299167,0.354086,0.104619,0.136981,0.156995,0.152742,-0.085894,0.120516,0.081309,0.045641,0.034798,0.038081,0.034439,0.041734,0.034782,0.034729,0.034761,0.041662,0.038229,0.038229,-0.062,0.062417,0.086519,-100,C
